date_id,predicted_rows,update_source_date_id,update_rows,forgetting_factor,update_before_prediction,update_is_strictly_past,fold,strategy
1529,37752,1528,37752,0.995,true,true,rw_03,aggressive_rls
1530,35816,1529,37752,0.995,true,true,rw_03,aggressive_rls
1531,37752,1530,35816,0.995,true,true,rw_03,aggressive_rls
1532,35816,1531,37752,0.995,true,true,rw_03,aggressive_rls
1533,37752,1532,35816,0.995,true,true,rw_03,aggressive_rls
1534,37752,1533,37752,0.995,true,true,rw_03,aggressive_rls
1535,37752,1534,37752,0.995,true,true,rw_03,aggressive_rls
1536,37752,1535,37752,0.995,true,true,rw_03,aggressive_rls
1537,37752,1536,37752,0.995,true,true,rw_03,aggressive_rls
1538,37752,1537,37752,0.995,true,true,rw_03,aggressive_rls
1539,37752,1538,37752,0.995,true,true,rw_03,aggressive_rls
1540,35816,1539,37752,0.995,true,true,rw_03,aggressive_rls
1541,37752,1540,35816,0.995,true,true,rw_03,aggressive_rls
1542,30008,1541,37752,0.995,true,true,rw_03,aggressive_rls
1543,37752,1542,30008,0.995,true,true,rw_03,aggressive_rls
1544,37752,1543,37752,0.995,true,true,rw_03,aggressive_rls
1545,37752,1544,37752,0.995,true,true,rw_03,aggressive_rls
1546,36784,1545,37752,0.995,true,true,rw_03,aggressive_rls
1547,37752,1546,36784,0.995,true,true,rw_03,aggressive_rls
1548,37752,1547,37752,0.995,true,true,rw_03,aggressive_rls
1549,36784,1548,37752,0.995,true,true,rw_03,aggressive_rls
1550,35816,1549,36784,0.995,true,true,rw_03,aggressive_rls
1551,31944,1550,35816,0.995,true,true,rw_03,aggressive_rls
1552,37752,1551,31944,0.995,true,true,rw_03,aggressive_rls
1553,37752,1552,37752,0.995,true,true,rw_03,aggressive_rls
1554,36784,1553,37752,0.995,true,true,rw_03,aggressive_rls
1555,34848,1554,36784,0.995,true,true,rw_03,aggressive_rls
1556,37752,1555,34848,0.995,true,true,rw_03,aggressive_rls
1557,37752,1556,37752,0.995,true,true,rw_03,aggressive_rls
1558,37752,1557,37752,0.995,true,true,rw_03,aggressive_rls
1559,37752,1558,37752,0.995,true,true,rw_03,aggressive_rls
1560,37752,1559,37752,0.995,true,true,rw_03,aggressive_rls
1561,36784,1560,37752,0.995,true,true,rw_03,aggressive_rls
1562,37752,1561,36784,0.995,true,true,rw_03,aggressive_rls
1563,36784,1562,37752,0.995,true,true,rw_03,aggressive_rls
1564,37752,1563,36784,0.995,true,true,rw_03,aggressive_rls
1565,37752,1564,37752,0.995,true,true,rw_03,aggressive_rls
1566,37752,1565,37752,0.995,true,true,rw_03,aggressive_rls
1567,37752,1566,37752,0.995,true,true,rw_03,aggressive_rls
1568,37752,1567,37752,0.995,true,true,rw_03,aggressive_rls
1569,36784,1568,37752,0.995,true,true,rw_03,aggressive_rls
1570,37752,1569,36784,0.995,true,true,rw_03,aggressive_rls
1571,36784,1570,37752,0.995,true,true,rw_03,aggressive_rls
1572,36784,1571,36784,0.995,true,true,rw_03,aggressive_rls
1573,37752,1572,36784,0.995,true,true,rw_03,aggressive_rls
1574,37752,1573,37752,0.995,true,true,rw_03,aggressive_rls
1575,37752,1574,37752,0.995,true,true,rw_03,aggressive_rls
1576,37752,1575,37752,0.995,true,true,rw_03,aggressive_rls
1577,37752,1576,37752,0.995,true,true,rw_03,aggressive_rls
1578,37752,1577,37752,0.995,true,true,rw_03,aggressive_rls
1579,37752,,0,0.995,true,true,rw_04,aggressive_rls
1580,37752,1579,37752,0.995,true,true,rw_04,aggressive_rls
1581,37752,1580,37752,0.995,true,true,rw_04,aggressive_rls
1582,35816,1581,37752,0.995,true,true,rw_04,aggressive_rls
1583,37752,1582,35816,0.995,true,true,rw_04,aggressive_rls
1584,36784,1583,37752,0.995,true,true,rw_04,aggressive_rls
1585,37752,1584,36784,0.995,true,true,rw_04,aggressive_rls
1586,34848,1585,37752,0.995,true,true,rw_04,aggressive_rls
1587,37752,1586,34848,0.995,true,true,rw_04,aggressive_rls
1588,36784,1587,37752,0.995,true,true,rw_04,aggressive_rls
1589,37752,1588,36784,0.995,true,true,rw_04,aggressive_rls
1590,37752,1589,37752,0.995,true,true,rw_04,aggressive_rls
1591,37752,1590,37752,0.995,true,true,rw_04,aggressive_rls
1592,37752,1591,37752,0.995,true,true,rw_04,aggressive_rls
1593,33880,1592,37752,0.995,true,true,rw_04,aggressive_rls
1594,36784,1593,33880,0.995,true,true,rw_04,aggressive_rls
1595,37752,1594,36784,0.995,true,true,rw_04,aggressive_rls
1596,37752,1595,37752,0.995,true,true,rw_04,aggressive_rls
1597,34848,1596,37752,0.995,true,true,rw_04,aggressive_rls
1598,37752,1597,34848,0.995,true,true,rw_04,aggressive_rls
1599,36784,1598,37752,0.995,true,true,rw_04,aggressive_rls
1600,34848,1599,36784,0.995,true,true,rw_04,aggressive_rls
1601,36784,1600,34848,0.995,true,true,rw_04,aggressive_rls
1602,35816,1601,36784,0.995,true,true,rw_04,aggressive_rls
1603,35816,1602,35816,0.995,true,true,rw_04,aggressive_rls
1604,37752,1603,35816,0.995,true,true,rw_04,aggressive_rls
1605,37752,1604,37752,0.995,true,true,rw_04,aggressive_rls
1606,37752,1605,37752,0.995,true,true,rw_04,aggressive_rls
1607,37752,1606,37752,0.995,true,true,rw_04,aggressive_rls
1608,37752,1607,37752,0.995,true,true,rw_04,aggressive_rls
1609,37752,1608,37752,0.995,true,true,rw_04,aggressive_rls
1610,37752,1609,37752,0.995,true,true,rw_04,aggressive_rls
1611,37752,1610,37752,0.995,true,true,rw_04,aggressive_rls
1612,36784,1611,37752,0.995,true,true,rw_04,aggressive_rls
1613,37752,1612,36784,0.995,true,true,rw_04,aggressive_rls
1614,37752,1613,37752,0.995,true,true,rw_04,aggressive_rls
1615,36784,1614,37752,0.995,true,true,rw_04,aggressive_rls
1616,37752,1615,36784,0.995,true,true,rw_04,aggressive_rls
1617,37752,1616,37752,0.995,true,true,rw_04,aggressive_rls
1618,35816,1617,37752,0.995,true,true,rw_04,aggressive_rls
1619,36784,1618,35816,0.995,true,true,rw_04,aggressive_rls
1620,36784,1619,36784,0.995,true,true,rw_04,aggressive_rls
1621,36784,1620,36784,0.995,true,true,rw_04,aggressive_rls
1622,36784,1621,36784,0.995,true,true,rw_04,aggressive_rls
1623,37752,1622,36784,0.995,true,true,rw_04,aggressive_rls
1624,37752,1623,37752,0.995,true,true,rw_04,aggressive_rls
1625,37752,1624,37752,0.995,true,true,rw_04,aggressive_rls
1626,37752,1625,37752,0.995,true,true,rw_04,aggressive_rls
1627,37752,1626,37752,0.995,true,true,rw_04,aggressive_rls
1628,36784,1627,37752,0.995,true,true,rw_04,aggressive_rls
1629,37752,1628,36784,0.995,true,true,rw_04,aggressive_rls
1630,37752,1629,37752,0.995,true,true,rw_04,aggressive_rls
1631,37752,1630,37752,0.995,true,true,rw_04,aggressive_rls
1632,37752,1631,37752,0.995,true,true,rw_04,aggressive_rls
1633,37752,1632,37752,0.995,true,true,rw_04,aggressive_rls
1634,37752,1633,37752,0.995,true,true,rw_04,aggressive_rls
1635,36784,1634,37752,0.995,true,true,rw_04,aggressive_rls
1636,26136,1635,36784,0.995,true,true,rw_04,aggressive_rls
1637,37752,1636,26136,0.995,true,true,rw_04,aggressive_rls
1638,37752,1637,37752,0.995,true,true,rw_04,aggressive_rls
1639,37752,,0,0.995,true,true,rw_05,aggressive_rls
1640,26136,1639,37752,0.995,true,true,rw_05,aggressive_rls
1641,37752,1640,26136,0.995,true,true,rw_05,aggressive_rls
1642,37752,1641,37752,0.995,true,true,rw_05,aggressive_rls
1643,37752,1642,37752,0.995,true,true,rw_05,aggressive_rls
1644,37752,1643,37752,0.995,true,true,rw_05,aggressive_rls
1645,37752,1644,37752,0.995,true,true,rw_05,aggressive_rls
1646,37752,1645,37752,0.995,true,true,rw_05,aggressive_rls
1647,37752,1646,37752,0.995,true,true,rw_05,aggressive_rls
1648,37752,1647,37752,0.995,true,true,rw_05,aggressive_rls
1649,37752,1648,37752,0.995,true,true,rw_05,aggressive_rls
1650,37752,1649,37752,0.995,true,true,rw_05,aggressive_rls
1651,37752,1650,37752,0.995,true,true,rw_05,aggressive_rls
1652,37752,1651,37752,0.995,true,true,rw_05,aggressive_rls
1653,37752,1652,37752,0.995,true,true,rw_05,aggressive_rls
1654,37752,1653,37752,0.995,true,true,rw_05,aggressive_rls
1655,37752,1654,37752,0.995,true,true,rw_05,aggressive_rls
1656,37752,1655,37752,0.995,true,true,rw_05,aggressive_rls
1657,37752,1656,37752,0.995,true,true,rw_05,aggressive_rls
1658,37752,1657,37752,0.995,true,true,rw_05,aggressive_rls
1659,37752,1658,37752,0.995,true,true,rw_05,aggressive_rls
1660,37752,1659,37752,0.995,true,true,rw_05,aggressive_rls
1661,37752,1660,37752,0.995,true,true,rw_05,aggressive_rls
1662,37752,1661,37752,0.995,true,true,rw_05,aggressive_rls
1663,37752,1662,37752,0.995,true,true,rw_05,aggressive_rls
1664,36784,1663,37752,0.995,true,true,rw_05,aggressive_rls
1665,37752,1664,36784,0.995,true,true,rw_05,aggressive_rls
1666,36784,1665,37752,0.995,true,true,rw_05,aggressive_rls
1667,36784,1666,36784,0.995,true,true,rw_05,aggressive_rls
1668,36784,1667,36784,0.995,true,true,rw_05,aggressive_rls
1669,36784,1668,36784,0.995,true,true,rw_05,aggressive_rls
1670,36784,1669,36784,0.995,true,true,rw_05,aggressive_rls
1671,36784,1670,36784,0.995,true,true,rw_05,aggressive_rls
1672,35816,1671,36784,0.995,true,true,rw_05,aggressive_rls
1673,35816,1672,35816,0.995,true,true,rw_05,aggressive_rls
1674,36784,1673,35816,0.995,true,true,rw_05,aggressive_rls
1675,36784,1674,36784,0.995,true,true,rw_05,aggressive_rls
1676,36784,1675,36784,0.995,true,true,rw_05,aggressive_rls
1677,36784,1676,36784,0.995,true,true,rw_05,aggressive_rls
1678,37752,1677,36784,0.995,true,true,rw_05,aggressive_rls
1679,37752,1678,37752,0.995,true,true,rw_05,aggressive_rls
1680,37752,1679,37752,0.995,true,true,rw_05,aggressive_rls
1681,36784,1680,37752,0.995,true,true,rw_05,aggressive_rls
1682,36784,1681,36784,0.995,true,true,rw_05,aggressive_rls
1683,37752,1682,36784,0.995,true,true,rw_05,aggressive_rls
1684,37752,1683,37752,0.995,true,true,rw_05,aggressive_rls
1685,37752,1684,37752,0.995,true,true,rw_05,aggressive_rls
1686,37752,1685,37752,0.995,true,true,rw_05,aggressive_rls
1687,37752,1686,37752,0.995,true,true,rw_05,aggressive_rls
1688,37752,1687,37752,0.995,true,true,rw_05,aggressive_rls
1689,37752,1688,37752,0.995,true,true,rw_05,aggressive_rls
1690,37752,1689,37752,0.995,true,true,rw_05,aggressive_rls
1691,37752,1690,37752,0.995,true,true,rw_05,aggressive_rls
1692,37752,1691,37752,0.995,true,true,rw_05,aggressive_rls
1693,37752,1692,37752,0.995,true,true,rw_05,aggressive_rls
1694,37752,1693,37752,0.995,true,true,rw_05,aggressive_rls
1695,37752,1694,37752,0.995,true,true,rw_05,aggressive_rls
1696,36784,1695,37752,0.995,true,true,rw_05,aggressive_rls
1697,37752,1696,36784,0.995,true,true,rw_05,aggressive_rls
1698,37752,1697,37752,0.995,true,true,rw_05,aggressive_rls
